job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
job_1,w0,59,221.000000,400,1800.000000,1,COMPLETED_SUCCESSFULLY,221.002400,59.000000,280.002400,0.002400,59.002400,1.000041,96-495,-1.000000,""
job_4,w0,97,1512.000000,8,1800.000000,1,COMPLETED_SUCCESSFULLY,1512.001800,97.000000,1609.001800,0.001800,97.001800,1.000019,448-455,-1.000000,""
job_3,w0,4273,1387.000000,256,8544.000000,1,COMPLETED_SUCCESSFULLY,1387.001800,4273.000000,5660.001800,0.001800,4273.001800,1.000000,192-447,-1.000000,""
job_2,w0,9307,550.000000,96,18612.000000,1,COMPLETED_SUCCESSFULLY,550.001800,9307.000000,9857.001800,0.001800,9307.001800,1.000000,96-191,-1.000000,""
job_0,w0,9864,0.000000,96,19726.000000,1,COMPLETED_SUCCESSFULLY,0.002400,9864.000000,9864.002400,0.002400,9864.002400,1.000000,0-95,-1.000000,""
job_5,w0,89,10438.000000,96,600.000000,1,COMPLETED_SUCCESSFULLY,10438.001800,89.000000,10527.001800,0.001800,89.001800,1.000020,0-95,-1.000000,""
job_8,w0,1736,13081.000000,64,3600.000000,1,COMPLETED_SUCCESSFULLY,13081.001800,1736.000000,14817.001800,0.001800,1736.001800,1.000001,192-255,-1.000000,""
job_9,w0,2174,13081.000000,64,4346.000000,1,COMPLETED_SUCCESSFULLY,13081.002400,2174.000000,15255.002400,0.002400,2174.002400,1.000001,256-319,-1.000000,""
job_6,w0,9825,11162.000000,96,19648.000000,1,COMPLETED_SUCCESSFULLY,11162.001800,9825.000000,20987.001800,0.001800,9825.001800,1.000000,0-95,-1.000000,""
job_7,w0,9300,11917.000000,96,18598.000000,1,COMPLETED_SUCCESSFULLY,11917.001800,9300.000000,21217.001800,0.001800,9300.001800,1.000000,96-191,-1.000000,""
job_10,w0,18977,32288.000000,640,37952.000000,1,COMPLETED_SUCCESSFULLY,32288.001800,18977.000000,51265.001800,0.001800,18977.001800,1.000000,0-639,-1.000000,""
job_11,w0,564,70933.000000,40,1800.000000,1,COMPLETED_SUCCESSFULLY,70933.001800,564.000000,71497.001800,0.001800,564.001800,1.000003,0-39,-1.000000,""
job_14,w0,1266,75592.000000,64,3600.000000,1,COMPLETED_SUCCESSFULLY,75592.001800,1266.000000,76858.001800,0.001800,1266.001800,1.000001,512-575,-1.000000,""
job_17,w0,1961,75717.000000,64,3920.000000,1,COMPLETED_SUCCESSFULLY,75717.001800,1961.000000,77678.001800,0.001800,1961.001800,1.000001,704-767,-1.000000,""
job_16,w0,3527,75605.000000,64,7200.000000,1,COMPLETED_SUCCESSFULLY,75605.001800,3527.000000,79132.001800,0.001800,3527.001800,1.000001,640-703,-1.000000,""
job_15,w0,3563,75600.000000,64,7200.000000,1,COMPLETED_SUCCESSFULLY,75600.001800,3563.000000,79163.001800,0.001800,3563.001800,1.000001,576-639,-1.000000,""
job_13,w0,13378,73783.000000,256,45000.000000,1,COMPLETED_SUCCESSFULLY,73783.001800,13378.000000,87161.001800,0.001800,13378.001800,1.000000,256-511,-1.000000,""
job_19,w0,106,95712.000000,8,3540.000000,1,COMPLETED_SUCCESSFULLY,95712.001800,106.000000,95818.001800,0.001800,106.001800,1.000017,352-359,-1.000000,""
job_20,w0,30,96078.000000,8,35940.000000,1,COMPLETED_SUCCESSFULLY,96078.001800,30.000000,96108.001800,0.001800,30.001800,1.000060,352-359,-1.000000,""
job_18,w0,13898,88664.000000,96,27794.000000,1,COMPLETED_SUCCESSFULLY,88664.001800,13898.000000,102562.001800,0.001800,13898.001800,1.000000,256-351,-1.000000,""
job_21,w0,9834,102480.000000,96,19666.000000,1,COMPLETED_SUCCESSFULLY,102480.001800,9834.000000,112314.001800,0.001800,9834.001800,1.000000,352-447,-1.000000,""
job_12,w0,41475,73778.000000,256,82948.000000,1,COMPLETED_SUCCESSFULLY,73778.001800,41475.000000,115253.001800,0.001800,41475.001800,1.000000,0-255,-1.000000,""
job_26,w0,1936,115396.000000,256,36000.000000,1,COMPLETED_SUCCESSFULLY,115396.001800,1936.000000,117332.001800,0.001800,1936.001800,1.000001,0-255,-1.000000,""
job_27,w0,1689,116145.000000,216,7200.000000,1,COMPLETED_SUCCESSFULLY,116145.001800,1689.000000,117834.001800,0.001800,1689.001800,1.000001,920-1135,-1.000000,""
job_29,w0,1080,116155.000000,64,3600.000000,1,COMPLETED_SUCCESSFULLY,117834.004000,1080.000000,118914.004000,1679.004000,2759.004000,2.554633,216-255 920-943,-1.000000,""
