job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
job_0,w0,134,0.000000,60,54000.000000,1,COMPLETED_SUCCESSFULLY,0.002400,134.000000,134.002400,0.002400,134.002400,1.000018,0-59,-1.000000,""
job_1,w0,9,2684.000000,4,3600.000000,1,COMPLETED_SUCCESSFULLY,2684.002400,9.000000,2693.002400,0.002400,9.002400,1.000267,0-3,-1.000000,""
job_2,w0,7,2892.000000,4,3600.000000,1,COMPLETED_SUCCESSFULLY,2892.001800,7.000000,2899.001800,0.001800,7.001800,1.000257,0-3,-1.000000,""
job_3,w0,8,2999.000000,4,3600.000000,1,COMPLETED_SUCCESSFULLY,2999.001800,8.000000,3007.001800,0.001800,8.001800,1.000225,0-3,-1.000000,""
job_4,w0,14,3060.000000,2,3600.000000,1,COMPLETED_SUCCESSFULLY,3060.001800,14.000000,3074.001800,0.001800,14.001800,1.000129,0-1,-1.000000,""
job_5,w0,4304,5262.000000,4,28800.000000,1,COMPLETED_SUCCESSFULLY,5262.001800,4304.000000,9566.001800,0.001800,4304.001800,1.000000,0-3,-1.000000,""
job_11,w0,17,10460.000000,18,10800.000000,1,COMPLETED_SUCCESSFULLY,10460.001800,17.000000,10477.001800,0.001800,17.001800,1.000106,46-63,-1.000000,""
job_12,w0,65,10477.000000,6,7800.000000,1,COMPLETED_SUCCESSFULLY,10477.001800,65.000000,10542.001800,0.001800,65.001800,1.000028,64-69,-1.000000,""
job_7,w0,1033,9893.000000,6,14400.000000,1,COMPLETED_SUCCESSFULLY,9893.001800,1033.000000,10926.001800,0.001800,1033.001800,1.000002,2-7,-1.000000,""
job_9,w0,3039,10407.000000,18,6076.000000,1,COMPLETED_SUCCESSFULLY,10407.001800,3039.000000,13446.001800,0.001800,3039.001800,1.000001,26-43,-1.000000,""
job_17,w0,1686,12679.000000,2,3370.000000,1,COMPLETED_SUCCESSFULLY,12679.001800,1686.000000,14365.001800,0.001800,1686.001800,1.000001,62-63,-1.000000,""
job_19,w0,3002,14136.000000,18,6002.000000,1,COMPLETED_SUCCESSFULLY,14136.002400,3002.000000,17138.002400,0.002400,3002.002400,1.000001,34-43 64-71,-1.000000,""
job_26,w0,21,17445.000000,4,3600.000000,1,COMPLETED_SUCCESSFULLY,17445.001800,21.000000,17466.001800,0.001800,21.001800,1.000086,104-107,-1.000000,""
job_15,w0,7031,11031.000000,6,14060.000000,1,COMPLETED_SUCCESSFULLY,11031.001800,7031.000000,18062.001800,0.001800,7031.001800,1.000000,2-7,-1.000000,""
job_34,w0,14,18124.000000,2,3600.000000,1,COMPLETED_SUCCESSFULLY,18124.001800,14.000000,18138.001800,0.001800,14.001800,1.000129,2-3,-1.000000,""
job_16,w0,7077,11062.000000,6,14152.000000,1,COMPLETED_SUCCESSFULLY,11062.001800,7077.000000,18139.001800,0.001800,7077.001800,1.000000,56-61,-1.000000,""
job_35,w0,17,18244.000000,4,3600.000000,1,COMPLETED_SUCCESSFULLY,18244.001800,17.000000,18261.001800,0.001800,17.001800,1.000106,2-5,-1.000000,""
job_13,w0,9067,10543.000000,2,18132.000000,1,COMPLETED_SUCCESSFULLY,10543.001800,9067.000000,19610.001800,0.001800,9067.001800,1.000000,46-47,-1.000000,""
job_18,w0,5571,14136.000000,8,11140.000000,1,COMPLETED_SUCCESSFULLY,14136.001800,5571.000000,19707.001800,0.001800,5571.001800,1.000000,26-33,-1.000000,""
job_10,w0,9748,10430.000000,2,19494.000000,1,COMPLETED_SUCCESSFULLY,10430.001800,9748.000000,20178.001800,0.001800,9748.001800,1.000000,44-45,-1.000000,""
job_30,w0,4026,17721.000000,10,8050.000000,1,COMPLETED_SUCCESSFULLY,17721.001800,4026.000000,21747.001800,0.001800,4026.001800,1.000000,176-185,-1.000000,""
job_31,w0,4053,17761.000000,10,8104.000000,1,COMPLETED_SUCCESSFULLY,17761.001800,4053.000000,21814.001800,0.001800,4053.001800,1.000000,186-195,-1.000000,""
job_32,w0,4061,17782.000000,10,8120.000000,1,COMPLETED_SUCCESSFULLY,17782.001800,4061.000000,21843.001800,0.001800,4061.001800,1.000000,196-205,-1.000000,""
job_39,w0,2,22383.000000,1,108000.000000,1,COMPLETED_SUCCESSFULLY,22383.001800,2.000000,22385.001800,0.001800,2.001800,1.000900,6,-1.000000,""
job_36,w0,892,21585.000000,2,10800.000000,1,COMPLETED_SUCCESSFULLY,21585.001800,892.000000,22477.001800,0.001800,892.001800,1.000002,2-3,-1.000000,""
job_42,w0,2,22552.000000,1,72000.000000,1,COMPLETED_SUCCESSFULLY,22552.001800,2.000000,22554.001800,0.001800,2.001800,1.000900,2,-1.000000,""
job_28,w0,5223,17586.000000,24,10444.000000,1,COMPLETED_SUCCESSFULLY,17586.001800,5223.000000,22809.001800,0.001800,5223.001800,1.000000,128-151,-1.000000,""
job_40,w0,1282,22418.000000,16,72000.000000,1,COMPLETED_SUCCESSFULLY,22418.001800,1282.000000,23700.001800,0.001800,1282.001800,1.000001,6-7 26-33 44-47 56-57,-1.000000,""
job_14,w0,13688,10821.000000,8,27374.000000,1,COMPLETED_SUCCESSFULLY,10821.001800,13688.000000,24509.001800,0.001800,13688.001800,1.000000,48-55,-1.000000,""
job_8,w0,17342,9929.000000,18,34682.000000,1,COMPLETED_SUCCESSFULLY,9929.001800,17342.000000,27271.001800,0.001800,17342.001800,1.000000,8-25,-1.000000,""
job_27,w0,10632,17581.000000,24,21262.000000,1,COMPLETED_SUCCESSFULLY,17581.001800,10632.000000,28213.001800,0.001800,10632.001800,1.000000,104-127,-1.000000,""
job_68,w0,10,28787.000000,4,93600.000000,1,COMPLETED_SUCCESSFULLY,28787.001800,10.000000,28797.001800,0.001800,10.001800,1.000180,20-23,-1.000000,""
job_69,w0,10,28846.000000,4,93600.000000,1,COMPLETED_SUCCESSFULLY,28846.001800,10.000000,28856.001800,0.001800,10.001800,1.000180,20-23,-1.000000,""
job_63,w0,2541,26516.000000,8,64800.000000,1,COMPLETED_SUCCESSFULLY,26516.001800,2541.000000,29057.001800,0.001800,2541.001800,1.000001,176-183,-1.000000,""
job_70,w0,10,29104.000000,4,93600.000000,1,COMPLETED_SUCCESSFULLY,29104.001800,10.000000,29114.001800,0.001800,10.001800,1.000180,20-23,-1.000000,""
job_71,w0,10,29134.000000,4,93600.000000,1,COMPLETED_SUCCESSFULLY,29134.001800,10.000000,29144.001800,0.001800,10.001800,1.000180,20-23,-1.000000,""
job_73,w0,10,29254.000000,4,93600.000000,1,COMPLETED_SUCCESSFULLY,29254.001800,10.000000,29264.001800,0.001800,10.001800,1.000180,122-125,-1.000000,""
job_74,w0,10,29290.000000,4,93600.000000,1,COMPLETED_SUCCESSFULLY,29290.001800,10.000000,29300.001800,0.001800,10.001800,1.000180,122-125,-1.000000,""
job_64,w0,3273,27169.000000,8,50400.000000,1,COMPLETED_SUCCESSFULLY,27169.001800,3273.000000,30442.001800,0.001800,3273.001800,1.000001,184-191,-1.000000,""
